match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref,similarity_score
exact_capacity_diff,An Khánh - Bac Giang,Long Phu 1 unit 2,bac giang,soc trang,coal,coal,650.0,600.0,7.7,True,False,False,,,38.46153846153846
fuzzy_capacity_diff,An Khánh 1,An Khanh Bac Giang,thai nguyen,bac giang,coal,coal,116.0,650.0,460.3,True,True,False,,,94.73684210526316
exact_capacity_diff,Bà Rịa GT,Cần Thơ oil,ba ria - vung tau,can tho,gas,oil,46.0,33.0,28.3,False,True,False,,,42.85714285714286
exact,Cam Pha 3,Cam Pha 3,quang ninh,quang ninh,coal,coal,440.0,440.0,0.0,True,False,True,,,100.0
exact_capacity_diff,Cong Thanh,Vung Ang 2 unit 2,thanh hoa,ha tinh,coal,coal,600.0,600.0,0.0,True,False,False,,,58.82352941176471
exact,Cà Mau I,Ca Mau I,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,,100.0
exact,Cà Mau II,Ca Mau II,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,,100.0
exact,Cẩm Phả 1,Cam Pha 1,quang ninh,quang ninh,coal,coal,340.0,600.0,76.5,True,True,True,,,100.0
exact_capacity_diff,Cẩm Phả 2,Nghi Son 1 unit 1,quang ninh,thanh hoa,coal,coal,340.0,300.0,11.8,True,True,False,,,28.57142857142857
fuzzy,Dong Nai Formosa,Formosa,đong nai,ha tinh,coal,coal,150.0,150.0,0.0,True,False,False,,,100.0
exact_capacity_diff,Dong Nai Formosa,Thai Binh 1 unit 1,đong nai,thai binh,coal,coal,300.0,300.0,0.0,True,False,False,,,37.03703703703704
fuzzy,Duyen Hai 2,Duyen Hai 1 unit 2,tra vinh,tra vinh,coal,coal,600.0,600.0,0.0,True,True,True,,,95.23809523809523
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,1244.0,0.0,True,True,True,,,100.0
exact_capacity_diff,Duyen Hai 3 Extension,Vinh Tan 4 unit 1,tra vinh,binh thuan,coal,coal,660.0,600.0,9.1,True,True,False,,,41.17647058823529
fuzzy_capacity_diff,Duyên Hải 2,Duyen Hai 1 unit 1,tra vinh,tra vinh,coal,coal,1200.0,600.0,50.0,True,True,True,,,95.23809523809523
exact_capacity_diff,Formosa HT2,Vung Ang 2 unit 1,ha tinh,ha tinh,coal,coal,650.0,600.0,7.7,True,False,True,,,28.57142857142857
